@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1772,'2023/12/21 06:58:26:201',87,0.153205,0.552246,-1.152874,0.777725,-2.073846,-0.170753,3
1773,'2023/12/21 06:58:26:233',87,0.182723,0.280068,-1.218194,0.83493,-2.027208,-0.285457,3
1774,'2023/12/21 06:58:27:166',88,-0.616808,1.12067,1.037512,0.102754,-1.994606,0.938289,3
1775,'2023/12/21 06:58:27:200',88,-0.908492,1.385955,0.582146,0.196933,-2.063068,0.74605,3
1776,'2023/12/21 06:58:27:232',88,-0.944518,1.677443,-0.154771,0.355769,-2.091447,0.506137,3
1777,'2023/12/21 06:58:27:266',88,-0.434379,1.77377,-0.68943,0.534749,-2.047962,0.258553,3
1778,'2023/12/21 06:58:27:300',88,-0.202825,1.45534,-1.213689,0.656603,-2.002364,0.059283,3
1779,'2023/12/21 06:58:27:333',88,0.029491,0.793489,-1.636538,0.759305,-1.918127,-0.149621,3
1780,'2023/12/21 06:58:28:299',89,-0.386917,1.003298,-1.019978,0.443287,-2.137532,0.293343,3
1781,'2023/12/21 06:58:28:333',89,-0.170989,0.772021,-1.042569,0.540298,-2.11231,0.150194,3
1782,'2023/12/21 06:58:28:366',89,-0.037953,0.534223,-1.474619,0.631694,-2.076841,-0.000257,3
1783,'2023/12/21 06:58:28:400',89,-0.016755,0.248768,-1.260344,0.691468,-2.059994,-0.101839,3
1784,'2023/12/21 06:58:28:433',89,0.093839,0.081848,-1.419924,0.727627,-2.043852,-0.158872,3
1785,'2023/12/21 06:58:29:366',90,-0.464118,0.863223,-0.758403,0.452667,-2.11533,0.279431,3
1786,'2023/12/21 06:58:29:400',90,-0.392955,0.74341,-0.917834,0.549862,-2.104599,0.150417,3
1787,'2023/12/21 06:58:29:433',90,-0.219029,0.551521,-1.122821,0.657188,-2.064501,0.017035,3
1788,'2023/12/21 06:58:29:466',90,0.328495,0.33278,-1.161916,0.750129,-2.00608,-0.094341,3
1789,'2023/12/21 06:58:30:399',91,-0.678857,0.81961,-0.253269,0.24124,-2.098994,0.638069,3
1790,'2023/12/21 06:58:30:433',91,-0.58336,0.849893,-0.466102,0.351161,-2.111541,0.469436,3
1791,'2023/12/21 06:58:30:467',91,-0.432681,0.878891,-0.53548,0.456349,-2.103437,0.330766,3
1792,'2023/12/21 06:58:30:500',91,0.039898,0.781452,-0.93681,0.571884,-2.086549,0.175772,3
1793,'2023/12/21 06:58:30:533',91,0.03769,0.52864,-1.010299,0.657197,-2.071384,0.038675,3
1794,'2023/12/21 06:58:30:566',91,0.135646,0.295698,-1.206342,0.714178,-2.04212,-0.061439,3
1795,'2023/12/21 06:58:31:533',92,-0.415585,0.867007,-0.717805,0.468012,-2.090465,0.313333,3
1796,'2023/12/21 06:58:31:566',92,-0.114711,0.751629,-0.93251,0.575892,-2.081673,0.170884,3
1797,'2023/12/21 06:58:31:599',92,0.170207,0.449522,-1.026831,0.656559,-2.079819,0.046646,3
1798,'2023/12/21 06:58:31:633',92,0.133813,0.23117,-1.217196,0.702326,-2.095295,-0.039699,3
1799,'2023/12/21 06:58:31:666',92,0.037922,0.080615,-1.524876,0.732424,-2.109662,-0.10306,3
1800,'2023/12/21 06:58:32:600',93,-0.802256,1.21761,-0.141698,0.324197,-2.196053,0.574639,3
1801,'2023/12/21 06:58:32:633',93,-0.492323,1.309001,-0.649709,0.489235,-2.203396,0.389108,3
1802,'2023/12/21 06:58:32:666',93,-0.160991,1.175018,-1.056045,0.648267,-2.16463,0.203813,3
1803,'2023/12/21 06:58:32:700',93,0.059174,0.859755,-1.187121,0.753406,-2.125194,0.060008,3
1804,'2023/12/21 06:58:32:733',93,0.23674,0.410858,-1.49216,0.835736,-2.071423,-0.086836,3
1805,'2023/12/21 06:58:32:766',93,0.281445,0.135999,-1.548235,0.874503,-2.024341,-0.181147,3
1806,'2023/12/21 06:58:33:699',94,-1.088424,1.388645,0.12914,0.18314,-2.169878,0.670658,3
1807,'2023/12/21 06:58:33:733',94,-0.901957,1.685574,-0.598128,0.360981,-2.166562,0.433589,3
1808,'2023/12/21 06:58:33:766',94,-0.373192,1.688689,-1.255658,0.580467,-2.091069,0.155391,3
1809,'2023/12/21 06:58:33:799',94,0.014307,1.463549,-1.499014,0.754268,-1.969989,-0.109629,3
1810,'2023/12/21 06:58:33:832',94,0.257035,0.989981,-1.785104,0.84402,-1.87789,-0.296773,3
1811,'2023/12/21 06:58:33:868',94,0.296489,0.531806,-1.726455,0.892945,-1.832866,-0.41588,3
1812,'2023/12/21 06:58:35:199',95,-0.247874,0.419934,0.698905,0.020659,-1.743142,1.490271,3
1813,'2023/12/21 06:58:35:233',95,-0.506042,1.032714,1.065414,0.018234,-1.771406,1.481395,3
1814,'2023/12/21 06:58:35:267',95,-0.636833,0.997908,2.041031,0.004591,-1.852971,1.431493,3
1815,'2023/12/21 06:58:35:300',95,-0.908785,1.141272,1.693727,0.018547,-1.948554,1.293325,3
1816,'2023/12/21 06:58:35:333',95,-1.005824,1.392843,0.984687,0.103646,-2.057984,1.036318,3
1817,'2023/12/21 06:58:35:366',95,-1.049015,1.753355,-0.07383,0.277359,-2.112885,0.710063,3
1818,'2023/12/21 06:58:36:399',96,-0.723354,1.002334,0.667746,0.030461,-1.964729,1.071856,3
1819,'2023/12/21 06:58:36:433',96,-0.934442,1.19584,0.191565,0.104028,-2.047808,0.861831,3
1820,'2023/12/21 06:58:36:466',96,-0.870327,1.358222,-0.089173,0.252088,-2.109045,0.596825,3
1821,'2023/12/21 06:58:36:499',96,-0.501286,1.679242,-0.622113,0.454477,-2.088073,0.301505,3
1822,'2023/12/21 06:58:36:532',96,-0.234898,1.759988,-1.299054,0.628026,-1.979237,0.012006,3
1823,'2023/12/21 06:58:36:566',96,0.015507,1.40813,-1.759334,0.767226,-1.809095,-0.30808,3
1824,'2023/12/21 06:58:37:432',97,-0.185849,0.438049,0.958011,0.025133,-1.762734,1.432889,3
1825,'2023/12/21 06:58:37:469',97,-0.188829,0.662171,1.122239,0.023883,-1.774483,1.392164,3
1826,'2023/12/21 06:58:37:500',97,-0.379415,0.96027,1.268359,0.015019,-1.813335,1.327054,3
1827,'2023/12/21 06:58:37:533',97,-0.698583,1.046282,1.555941,0.010958,-1.909466,1.193189,3
1828,'2023/12/21 06:58:37:566',97,-1.143099,1.319708,0.964242,0.059856,-2.02045,0.9638,3
1829,'2023/12/21 06:58:37:599',97,-1.20793,1.546812,0.175382,0.170098,-2.076999,0.724262,3
1830,'2023/12/21 06:58:37:633',97,-0.831746,1.698127,-0.785792,0.356461,-2.073714,0.433869,3
1831,'2023/12/21 06:58:38:533',98,-0.24716,0.60425,1.090611,-0.010771,-1.766042,1.377363,3
1832,'2023/12/21 06:58:38:566',98,-0.423617,0.90367,0.977663,-0.008409,-1.801873,1.303627,3
1833,'2023/12/21 06:58:38:599',98,-0.680753,1.120759,1.128844,-0.003936,-1.879417,1.182864,3
1834,'2023/12/21 06:58:38:632',98,-0.958667,1.20788,1.160727,0.028441,-1.992225,0.997946,3
1835,'2023/12/21 06:58:38:666',98,-1.073149,1.449778,0.517306,0.118343,-2.074021,0.770611,3
1836,'2023/12/21 06:58:38:699',98,-0.869455,1.907546,-0.553762,0.300347,-2.102571,0.454729,3
1837,'2023/12/21 06:58:39:733',99,-0.665195,0.91799,1.357681,0.002188,-1.855497,1.206066,3
1838,'2023/12/21 06:58:39:766',99,-0.923043,1.061971,0.935259,0.036329,-1.956249,1.01159,3
1839,'2023/12/21 06:58:39:799',99,-0.913806,1.34313,0.292296,0.139988,-2.029664,0.746791,3
1840,'2023/12/21 06:58:39:832',99,-0.831953,1.603879,-0.378366,0.277168,-2.044519,0.491415,3
1841,'2023/12/21 06:58:39:866',99,-0.483555,1.645023,-0.988678,0.45933,-1.996562,0.185199,3
1842,'2023/12/21 06:58:39:900',99,-0.172321,1.468134,-1.380554,0.621199,-1.874371,-0.121025,3
1843,'2023/12/21 06:58:40:866',100,-0.492604,0.728964,1.164514,-0.059997,-1.784304,1.295072,3
1844,'2023/12/21 06:58:40:899',100,-0.740036,0.941508,0.891785,-0.055316,-1.877913,1.151831,3
1845,'2023/12/21 06:58:40:933',100,-0.868993,1.014066,0.678943,-0.004321,-1.986356,0.957017,3
1846,'2023/12/21 06:58:40:966',100,-0.841699,1.263522,0.344434,0.100621,-2.053237,0.749153,3
1847,'2023/12/21 06:58:41:000',100,-0.598773,1.661012,-0.456322,0.284732,-2.065657,0.472874,3
1848,'2023/12/21 06:58:41:037',100,-0.355733,1.755384,-0.857476,0.487976,-2.012559,0.188042,3
1849,'2023/12/21 06:58:41:066',100,0.051099,1.561934,-1.2915,0.63717,-1.914498,-0.061412,3
1850,'2023/12/21 06:58:42:033',101,-0.855128,1.218939,0.667069,0.06637,-2.037539,0.793658,3
1851,'2023/12/21 06:58:42:066',101,-0.84257,1.666762,-0.034104,0.225257,-2.082522,0.523514,3
1852,'2023/12/21 06:58:42:099',101,-0.575311,1.827571,-0.942581,0.419494,-2.057038,0.238706,3
1853,'2023/12/21 06:58:42:133',101,-0.132402,1.668873,-1.156021,0.580985,-1.985657,-0.005106,3
1854,'2023/12/21 06:58:42:166',101,0.307662,1.342316,-2.223605,0.719586,-1.857243,-0.300704,3
1855,'2023/12/21 06:58:42:199',101,0.096521,0.383958,-3.14251,0.776613,-1.811586,-0.456056,3
1856,'2023/12/21 06:58:43:066',102,-0.622073,1.320018,-0.590057,0.260058,-2.04986,0.510977,3
1857,'2023/12/21 06:58:43:099',102,-0.449109,1.25799,-0.850649,0.380033,-2.053191,0.312315,3
1858,'2023/12/21 06:58:43:132',102,-0.108282,1.103819,-1.187683,0.51795,-2.016939,0.081401,3
1859,'2023/12/21 06:58:43:167',102,0.13402,0.788119,-1.463086,0.626077,-1.933754,-0.140917,3
1860,'2023/12/21 06:58:43:199',102,0.216028,0.409625,-1.80102,0.685617,-1.855087,-0.300783,3
1861,'2023/12/21 06:58:43:232',102,0.225315,0.202418,-2.262289,0.719681,-1.808424,-0.40734,3
1862,'2023/12/21 06:58:44:132',103,-0.857281,1.154191,0.019152,0.173353,-2.073183,0.589592,3
1863,'2023/12/21 06:58:44:165',103,-0.561658,1.348007,-0.598406,0.329331,-2.071679,0.355295,3
1864,'2023/12/21 06:58:44:199',103,-0.234543,1.34476,-0.850515,0.488795,-2.024533,0.124012,3
1865,'2023/12/21 06:58:44:232',103,0.137906,0.968963,-1.269035,0.619443,-1.954034,-0.096882,3
1866,'2023/12/21 06:58:44:266',103,0.348159,0.625988,-1.563129,0.697634,-1.8805,-0.2691,3
1867,'2023/12/21 06:58:44:299',103,0.462718,0.321775,-1.926759,0.745442,-1.820074,-0.41735,3
1868,'2023/12/21 06:58:44:332',103,0.355246,0.1925,-2.321519,0.75428,-1.812463,-0.46371,3
1869,'2023/12/21 06:58:45:132',104,-0.647274,1.132802,0.030263,0.152002,-2.064901,0.682471,3
1870,'2023/12/21 06:58:45:166',104,-0.499904,1.25265,-0.479919,0.281674,-2.089638,0.449554,3
1871,'2023/12/21 06:58:45:199',104,-0.292863,1.207098,-1.206819,0.419422,-2.06397,0.216279,3
1872,'2023/12/21 06:58:45:233',104,-0.237422,0.779575,-1.215265,0.522475,-2.019638,0.038367,3
1873,'2023/12/21 06:58:45:266',104,0.336657,0.459104,-1.813642,0.622949,-1.943732,-0.153264,3
1874,'2023/12/21 06:58:45:300',104,0.283144,0.12762,-2.335667,0.666924,-1.903716,-0.270186,3
1875,'2023/12/21 06:58:45:333',104,0.110772,0.030299,-2.219004,0.68405,-1.894143,-0.307407,3
1876,'2023/12/21 06:58:46:165',105,-0.527608,1.210377,0.063117,0.208013,-2.030764,0.591492,3
1877,'2023/12/21 06:58:46:198',105,-0.352796,1.286606,-0.29132,0.338473,-2.024183,0.361841,3
1878,'2023/12/21 06:58:46:232',105,-0.094467,1.2921,-0.635919,0.47068,-1.974159,0.120483,3
1879,'2023/12/21 06:58:46:265',105,0.087833,1.100668,-0.941684,0.558822,-1.922818,-0.08108,3
1880,'2023/12/21 06:58:46:299',105,0.046978,0.673285,-1.39696,0.624632,-1.855609,-0.300447,3
1881,'2023/12/21 06:58:46:332',105,0.050599,0.315267,-2.104376,0.655394,-1.794303,-0.471133,3
1882,'2023/12/21 06:58:47:166',106,-0.43841,0.872232,0.858011,0.00445,-1.87459,1.008713,3
1883,'2023/12/21 06:58:47:199',106,-0.668126,1.171581,0.779202,0.058058,-1.949258,0.810198,3
1884,'2023/12/21 06:58:47:233',106,-0.717356,1.526532,0.199323,0.148692,-1.982683,0.593967,3
1885,'2023/12/21 06:58:47:266',106,-0.468646,1.735873,-0.582195,0.28626,-1.977582,0.324297,3
1886,'2023/12/21 06:58:47:299',106,-0.196915,1.39455,-1.189831,0.41785,-1.919731,0.05791,3
1887,'2023/12/21 06:58:47:332',106,0.24506,0.930848,-1.946181,0.503924,-1.85457,-0.142955,3
1888,'2023/12/21 06:58:48:166',107,-0.694109,1.308581,1.248275,0.078559,-1.833236,0.98302,3
1889,'2023/12/21 06:58:48:200',107,-0.738569,1.714219,0.672698,0.155411,-1.895487,0.745606,3
1890,'2023/12/21 06:58:48:232',107,-0.634893,2.264542,-0.953449,0.287689,-1.931857,0.402563,3
1891,'2023/12/21 06:58:48:266',107,-0.612007,1.938373,-1.506782,0.420789,-1.937195,0.082531,3
1892,'2023/12/21 06:58:49:332',108,-0.299365,1.351932,-0.3857,0.397587,-2.006305,0.200725,3
1893,'2023/12/21 06:58:49:365',108,-0.088442,1.261439,-1.043772,0.509134,-1.94486,-0.029284,3
1894,'2023/12/21 06:58:49:399',108,-0.01206,0.865893,-1.226357,0.598185,-1.88304,-0.25968,3
1895,'2023/12/21 06:58:49:432',108,0.01397,0.421383,-1.627263,0.653191,-1.830686,-0.457252,3
1896,'2023/12/21 06:58:49:466',108,-0.08227,0.234848,-2.352955,0.682109,-1.797055,-0.579715,3
1897,'2023/12/21 06:58:49:499',108,-0.042836,0.267848,-2.473297,0.694154,-1.807033,-0.593659,3
1898,'2023/12/21 06:58:50:499',109,-0.00884,0.398851,-1.349384,0.627018,-1.73376,-0.649945,3
1899,'2023/12/21 06:58:50:532',109,-0.010421,0.244923,-1.463701,0.643914,-1.685354,-0.755146,3
1900,'2023/12/21 06:58:50:566',109,-0.004242,0.194673,-1.669557,0.655158,-1.654488,-0.815226,3
1901,'2023/12/21 06:58:50:599',109,-0.000416,0.299757,-1.652307,0.658025,-1.663666,-0.788292,3
1902,'2023/12/21 06:58:50:632',109,-0.005089,0.382114,-1.446726,0.650244,-1.703554,-0.698003,3
1903,'2023/12/21 06:58:51:399',110,-0.655037,1.366306,-0.093838,0.168773,-2.044308,0.593618,3
1904,'2023/12/21 06:58:51:432',110,-0.512535,1.403906,-0.556265,0.305214,-2.044277,0.330973,3
1905,'2023/12/21 06:58:51:466',110,-0.108325,1.300318,-1.356277,0.444445,-2.002453,0.066243,3
1906,'2023/12/21 06:58:51:499',110,-0.065167,0.762054,-1.715349,0.528928,-1.970925,-0.129256,3
1907,'2023/12/21 06:58:51:533',110,-0.163245,0.357892,-1.900537,0.595484,-1.950836,-0.292963,3
1908,'2023/12/21 06:58:51:566',110,0.024922,0.176129,-1.976261,0.636049,-1.929423,-0.373257,3
1909,'2023/12/21 06:58:52:332',111,-0.539245,0.938355,-0.121034,0.144053,-1.983259,0.578762,3
1910,'2023/12/21 06:58:52:366',111,-0.540493,0.919753,-0.385273,0.220814,-2.005921,0.407842,3
1911,'2023/12/21 06:58:52:399',111,-0.427033,0.830663,-0.845601,0.32032,-2.007419,0.214936,3
1912,'2023/12/21 06:58:52:432',111,-0.241977,0.649234,-0.78403,0.419135,-1.997856,0.044245,3
1913,'2023/12/21 06:58:52:466',111,-0.003086,0.503591,-1.357265,0.497423,-1.970656,-0.093549,3
1914,'2023/12/21 06:58:52:499',111,0.195427,0.181822,-1.549482,0.567928,-1.938823,-0.209775,3
1915,'2023/12/21 06:58:53:366',112,-0.498349,1.332452,-0.90333,0.317239,-1.942388,0.315836,3
1916,'2023/12/21 06:58:53:399',112,-0.230282,1.110948,-1.163746,0.410779,-1.925239,0.123323,3
1917,'2023/12/21 06:58:53:432',112,0.048175,0.666523,-0.995695,0.497179,-1.917552,-0.060219,3
1918,'2023/12/21 06:58:53:465',112,0.136896,0.366591,-1.407565,0.562724,-1.865707,-0.241693,3
1919,'2023/12/21 06:58:53:499',112,0.293204,0.114305,-1.758552,0.596892,-1.836808,-0.355667,3
1920,'2023/12/21 06:58:54:299',113,-0.523566,0.835683,0.250759,0.081409,-1.9353,0.62882,3
1921,'2023/12/21 06:58:54:332',113,-0.780497,0.907044,0.155902,0.144731,-1.975333,0.425713,3
1922,'2023/12/21 06:58:54:365',113,-0.667631,0.963969,-0.202487,0.231535,-1.98504,0.234484,3
1923,'2023/12/21 06:58:54:399',113,-0.354517,1.037196,-1.090098,0.344216,-1.962957,0.007857,3
1924,'2023/12/21 06:58:54:432',113,-0.288823,0.589511,-1.349128,0.435145,-1.958639,-0.163566,3
1925,'2023/12/21 06:58:55:269',114,-0.270289,0.704747,0.808849,0.004918,-1.811085,1.066245,3
1926,'2023/12/21 06:58:55:298',114,-0.382736,0.769821,0.61457,0.02724,-1.863303,0.90106,3
1927,'2023/12/21 06:58:55:331',114,-0.603136,0.83136,0.322665,0.065874,-1.906855,0.730595,3
1928,'2023/12/21 06:58:55:365',114,-0.632354,0.987912,-0.138189,0.14698,-1.93759,0.508697,3
1929,'2023/12/21 06:58:55:399',114,-0.510539,1.059218,-0.382046,0.257741,-1.93572,0.285673,3
1930,'2023/12/21 06:58:55:433',114,-0.274705,1.077799,-0.545803,0.360766,-1.91222,0.100161,3
1931,'2023/12/21 06:58:55:466',114,0.039537,0.94535,-0.904539,0.47516,-1.872417,-0.106977,3
